state,activity,rfc,name,address,legal_rep,phone,email,address2,phone2,zip,city
JALISCO,A,MMD9607254S9,"Mesón de la Misericordia Divina, A.C.","San Felipe Núm 637, Col. Centro, C.P. 44100, Guadalajara, Jalisco",Beatriz Rebeca Jarero Ramírez,3336131918,,,,44100,Guadalajara
JALISCO,A,MML1005078E4,"María Manos Llenas de Amor, A.C.","Garibaldi Núm 1071, Col. Barranquitas, C.P. 44270, Guadalajara, Jalisco",María Victoria hernández Méndez,3338250601,elydelfina@hotmail.com,,,44270,Guadalajara
JALISCO,M,MMU1211142N0,"México Me Uno, A.C.","Av. Tepeyac Núm 225, Col. Campo de Polo Chapalita, C.P. 44500, Guadalajara, Jalisco",David Cueva Villaseñor,3331216797,david.cueva@mexicomeuno.com,,,44500,Guadalajara
JALISCO,A,MMU1211142N0,"México Me Uno, A.C.","Av. Tepeyac Núm 225, Col. Campo de Polo Chapalita, C.P. 44500, Guadalajara, Jalisco",David Cueva Villaseñor,3331216797,david.cueva@mexicomeuno.com,,,44500,Guadalajara
JALISCO,A,MON100510EZ0,"Mondphase, A.C.","Av. Lopéz Mateos Norte Núm 484 - Piso 2, Col. Ladrón de Guevara, C.P. 44600, Guadalajara, Jalisco",Fernando Robledo Novoa,3339440642,ferrobledo@aol.com,,,44600,Guadalajara
JALISCO,L,MOV131216JC5,"Mov45ymás, A.C.","Romero Hilario Núm 921, Col. Alcalde Barranquitas, C.P. 44270, Guadalajara, Jalisco",José Antonio Ramos López,3333305471,direcciongeneral@mov45ymas.org,,,44270,Guadalajara
JALISCO,M,MSC1510099G7,"Mujer sin Cáncer, A.C.","Av.  Aztecas Núm 263, Col. Fracc. Monraz, C.P. 44670, Guadalajara, Jalisco",Ana Beatriz Michel Álvarez,38543919,,,,44670,Guadalajara
JALISCO,A,MSC1510099G7,"Mujer sin Cáncer, A.C.","Av.  Aztecas Núm 263, Col. Fracc. Monraz, C.P. 44670, Guadalajara, Jalisco",Ana Beatriz Michel Álvarez,38543919,,,,44670,Guadalajara
JALISCO,A,MTR141126SI7,"Mejorando tu Realidad, A.C.","Avenida 16 de Septiembre Núm 730 - Despacho 805, Col. Mexicaltzingo, C.P. 44180, Guadalajara, Jalisco",Marco Antonio Gil González,3316589887,margil_9@hotmail.com,,,44180,Guadalajara
JALISCO,A,NAL090306QK8,"Nuevo Amanecer Loma Bonita, A.C.","Isla Perim Núm 3234, Col. Vicente Guerrero, C.P. 44987, Guadalajara, Jalisco",Eduardo Ortíz Campos,3336453574,eduard nuevoamanecer@hotmail.com,,,44987,Guadalajara
JALISCO,I,NIM010509DX8,"A.N.I.M.A.L. Asociación Nacional e Internacional contra el Maltrato Animal, A.C.","Paseo de los Filósofos Núm 1696, Col. Colinas de la Normal, C.P. 44270, Guadalajara, Jalisco",Judith Reyna García de la Cedena,33 38 53 69 93,animaljaliscoac@hotmail.com,,,44270,Guadalajara
JALISCO,A,NNC991110UP6,"Nosotros por los Niños con Cáncer, A.C.","Pablo Neruda Núm 3044 - 5, Col. Providencia, C.P. 44630, Guadalajara, Jalisco",Victoria Eugenia Covarrubias Arregui,6586121577,,,,44630,Guadalajara
JALISCO,M,NVP1506193J9,"Niños con Visión y Próposito, A.C.","Av. Cañas Núm 3250 - 21, Col. La Nogalera, C.P. 44470, Guadalajara, Jalisco",Heriberto Orozco Aviña,3337204995,h.orozco@ninosconproposito.org,,,44470,Guadalajara
JALISCO,A,NVP1506193J9,"Niños con Visión y Próposito, A.C.","Av. Cañas Núm 3250 - 21, Col. La Nogalera, C.P. 44470, Guadalajara, Jalisco",Heriberto Orozco Aviña,3337204995,h.orozco@ninosconproposito.org,,,44470,Guadalajara
JALISCO,A,OLA1401289B4,"Obra Libre de Adiciones Jalisco, A.C.","Av. Chapultepec Núm 70 - 9, Col. Americana, C.P. 44160, Guadalajara, Jalisco",Carlos Pérez Villas,,,,,44160,Guadalajara
JALISCO,M,OLA1401289B4,"Obra Libre de Adiciones Jalisco, A.C.","Av. Chapultepec Núm 70 - 9, Col. Americana, C.P. 44160, Guadalajara, Jalisco",Carlos Pérez Villas,,,,,44160,Guadalajara
JALISCO,M,OMA130517S46,"Opera María, A.C.","Libertad Núm 1595, Col. Americana, C.P. 44160, Guadalajara, Jalisco",Ada Julia Parra Verdugo,3338272139,trinitariademariaguad@gmail,,,44160,Guadalajara
JALISCO,A,OMA130517S46,"Opera María, A.C.","Libertad Núm 1595, Col. Americana, C.P. 44160, Guadalajara, Jalisco",Ada Julia Parra Verdugo,3338272139,trinitariademariaguad@gmail,,,44160,Guadalajara
JALISCO,A,OMI151029FS0,"Obras de Misericordia, A.C.","Ramos Millám Núm 882, Col. Villaseñor, C.P. 44600, Guadalajara, Jalisco",César Mauricio González García,3338257413,obrasdemisericordia8@gmail.com,,,44600,Guadalajara
JALISCO,A,OMS750514953,"Orfanatorio Magdalena Sofía, A.C.","Josefa Ortíz de Domínguez Núm 464, Col. Barajas Villaseñor, Sector Libertad, C.P. 44750, Guadalajara, Jalisco",María del Rosario De la Torre Barajas,,,,,44750,Guadalajara
JALISCO,A,OSJ050307166,"Obras Sociales José María Robles Hurtado, A.C.","República Núm 462, Col. San Juan de Dios, C.P. 44360, Guadalajara, Jalisco",Josefina Solórzano Robles,3617-2631,obrassocialesjmrh prodigy.net. mx,,,44360,Guadalajara
JALISCO,A,OSM070430BQ5,"Oxigene Servicios Múltiples para la Familia, A.C.","Puebla Núm 309, Col. Jesús, C.P. 44200, Guadalajara, Jalisco",Bertha Margarita Vázquez Haro Ana Rosa López Pérez Ma. Carmen Álvarez Navarro,3335627272,oxigeneservmult@hotmail.com,,,44200,Guadalajara
JALISCO,A,PAD13062689A,"Prospera Alternativas de Desarrollo para México, A.C.","Av. Hidalgo Núm 2083, Col. Ladrón de Guevara, C.P. 44600, Guadalajara, Jalisco",Hilda Gabriela Enrigue González Roberto Daniel Enrigue González Hilda Soledad González Sánchez,,,,,44600,Guadalajara
JALISCO,M,PAD13062689A,"Prospera Alternativas de Desarrollo para México, A.C.","Av. Hidalgo Núm 2083, Col. Ladrón de Guevara, C.P. 44600, Guadalajara, Jalisco",Hilda Gabriela Enrigue González Roberto Daniel Enrigue González Hilda Soledad González Sánchez,,,,,44600,Guadalajara
JALISCO,A,PAI9404237X0,"Proyecto de Atención Integral a la Persona Inmuno Deprimida, A.C.","Juan Jesús Posadas Ocampo Núm 16, Col. Santa Cruz de las Huertas, C.P. 45402, Tonalá, Jalisco",Bertha López Chávez,336812679,,,,45402,Tonalá
JALISCO,A,PAS6506176A3,"Protección y Auxilio Social, A.C.","Otranto Núm 2075, Col. Providencia, C.P. 44640, Guadalajara, Jalisco",Lucina Jaimes Arce,3336414724,,,,44640,Guadalajara
JALISCO,L,PDC141114DV9,"Periplo Desarrollo y Cultura, A.C.","Hospital Núm 1626, Col. Villaseñor, C.P. 44600, Guadalajara, Jalisco",Juan Salvador Mendez Rosas,3315932578,periplo.mi@gmail.com,,,44600,Guadalajara
JALISCO,D,PDH140306EZ6,"Con el Poder de Hacer Khuba, A.C.","Monte Lisboa Núm 14, Col. El Paraíso, C.P. 48903, Autlán de Navarro, Jalisco",Irma Dolores Salamanca Sánchez,3316046527,asesoria_salamanca@hotmail.com,,,48903,Autlán de Navarro
JALISCO,A,PDH801029761,"Pro-Dignidad Humana, A.C.","Plan de San Luis Núm 1616, Col. Mezquitán Country, C.P. 44260, Guadalajara, Jalisco",Pedro Castro Mendoza,,,,,44260,Guadalajara
JALISCO,D,PFI960305969,"Patronato del Festival Internacional de Cine en Guadalajara, A.C. Universidad de Guadalajara.","Tomas V. Gómez Núm 121, Col. Centro, C.P. 44190, Guadalajara, Jalisco",Francisco Herrera Paredes,3331224800,zambranoe_3@hotmail.com,,,44190,Guadalajara
JALISCO,M,PFI960305969,"Patronato del Festival Internacional de Cine en Guadalajara, A.C. Universidad de Guadalajara.","Tomas V. Gómez Núm 121, Col. Centro, C.P. 44190, Guadalajara, Jalisco",Francisco Herrera Paredes,3331224800,zambranoe_3@hotmail.com,,,44190,Guadalajara
JALISCO,M,PMA951026788,"Programa Mano Amiga a la Niñez, A.C.","Hacienda Santiago Núm 2602, Col. Oblatos, C.P. 44700, Guadalajara, Jalisco",Martha García Lara,3336707131,programa_mano-amiga@hotmail.com,,,44700,Guadalajara
JALISCO,A,PMA951026788,"Programa Mano Amiga a la Niñez, A.C.","Hacienda Santiago Núm 2602, Col. Oblatos, C.P. 44700, Guadalajara, Jalisco",Martha García Lara,3336707131,programa_mano-amiga@hotmail.com,,,44700,Guadalajara
JALISCO,A,PPD900111CCA,"Patrimonio Pro-Enfermos Desvalidos del Hospital Civil de Guadalajara, A.C.","Americas Núm 758, Col. Nueva Italia, Sector Hidalgo, C.P. 44658, Guadalajara, Jalisco",Carlos German Benh Fregoso,3336422414,,,,44658,Guadalajara
JALISCO,B,PPE050218974,"Pie Pequeño, S.C.","José Bonifacio Andrada Núm 2789, Col. Providencia 1a, 2a y 3a Sección, C.P. 44630, Guadalajara, Jalisco",Carlos Álvarez del castillo Roa,15961922,nominasbelasting@gmail.com,,,44630,Guadalajara
JALISCO,M,PRJ140812PA5,"Pacientes Renales de Jalisco, A. C.","Raúl Anguiano Núm 4277, Col. Miravalle, C.P. 44990, Guadalajara, Jalisco",María Esther Marrón Reinaga,3311802355,marythey66@hotmail.com,,,44990,Guadalajara
JALISCO,A,PRJ140812PA5,"Pacientes Renales de Jalisco, A. C.","Raúl Anguiano Núm 4277, Col. Miravalle, C.P. 44990, Guadalajara, Jalisco",María Esther Marrón Reinaga,3311802355,marythey66@hotmail.com,,,44990,Guadalajara
JALISCO,M,PSE140122U84,"Plexus: Servir es Vivir, A.C.","Calle Vallarta Núm 44, Tecolotlán, Jalisco",Victor Manuel Castillo Giron,3497761241,,,,,
JALISCO,A,PSE140122U84,"Plexus: Servir es Vivir, A.C.","Calle Vallarta Núm 44, Tecolotlán, Jalisco",Victor Manuel Castillo Giron,3497761241,,,,,
JALISCO,M,PVJ100803D5A,"Principios de Vida Jalisco, A.C.","Av. Vallarta Núm 1191, Col. Americana, C.P. 44160, Guadalajara, Jalisco",José Antonio Ramírez Ruiz Velasco,3338255100,jose.ramires@principiosdevida.mx,,,44160,Guadalajara
JALISCO,A,PVJ100803D5A,"Principios de Vida Jalisco, A.C.","Av. Vallarta Núm 1191, Col. Americana, C.P. 44160, Guadalajara, Jalisco",José Antonio Ramírez Ruiz Velasco,3338255100,jose.ramires@principiosdevida.mx,,,44160,Guadalajara
JALISCO,A,QVI0102089E8,"Quiero Vivir, A.C","Mariano Jiménez Núm 542, Col. La Perla, C.P. 44360, Guadalajara, Jalisco",Eva Judith Naude Pérez,3336179610,,,,44360,Guadalajara
JALISCO,A,RAR121008DV1,"Renovare ARS, A.C.","Isla Salomón Núm 2408 - 5, Col. Jardines del Sur, C.P. 44950, Guadalajara, Jalisco",Chistian Alexis Ochoa Cárdenas,,,,,44950,Guadalajara
JALISCO,M,RAR121008DV1,"Renovare ARS, A.C.","Isla Salomón Núm 2408 - 5, Col. Jardines del Sur, C.P. 44950, Guadalajara, Jalisco",Chistian Alexis Ochoa Cárdenas,,,,,44950,Guadalajara
JALISCO,A,REE051208CG6,"Re-Espalda, A.C.","Tarasco Núm 3469 - 507, Col. Monraz, C.P. 44670, Guadalajara, Jalisco",Blanca Guadalupe Larios Gutiérrez,3336133038,reespalda@gmail.com,,,44670,Guadalajara
JALISCO,A,ROC090923BH3,"Remar Occidente, A.C.","Niños Héroes Núm 777, Col. San Agustín, C.P. 45645, Tlajomulco de Zuñiga, Jalisco",Luis López Criado,3824 2274,remarguadalajara@hotmail.com,,,45645,Tlajomulco de Zuñiga
JALISCO,M,ROC090923BH3,"Remar Occidente, A.C.","Niños Héroes Núm 777, Col. San Agustín, C.P. 45645, Tlajomulco de Zuñiga, Jalisco",Luis López Criado,3824 2274,remarguadalajara@hotmail.com,,,45645,Tlajomulco de Zuñiga
JALISCO,B,RST870507S4A,"Reivindicación Social de los Trabajadores Universitarios, A.C.","Escorza Núm 131, Col. Centro, C.P. 44100, Guadalajara, Jalisco",Sonia Briseño Montes de Oca,3315667305,ernesto.guerrero@redug.udg.mx,,,44100,Guadalajara
JALISCO,A,RTS110411RV4,"Resignifica en Todos Sentidos, A.C.","Jesús García Núm 1558 - 8, Col. Villaseñor, C.P. 44600, Guadalajara, Jalisco",Silvia Zepeda Durán,0133 36428971,solsilced@hotmail.com,,,44600,Guadalajara
JALISCO,M,RTS110411RV4,"Resignifica en Todos Sentidos, A.C.","Jesús García Núm 1558 - 8, Col. Villaseñor, C.P. 44600, Guadalajara, Jalisco",Silvia Zepeda Durán,0133 36428971,solsilced@hotmail.com,,,44600,Guadalajara
JALISCO,A,SAR101119Q95,"Sarica, A.C.","Iturbide Núm 292, Col. Santa Rosa, C.P. 47750, Atotonilco el Alto, Jalisco",María Guadalupe Rico Rodríguez,3919175595,sarica.a.c_atotonilco@hotmail.com,,,47750,Atotonilco el Alto
JALISCO,M,SAR101119Q95,"Sarica, A.C.","Iturbide Núm 292, Col. Santa Rosa, C.P. 47750, Atotonilco el Alto, Jalisco",María Guadalupe Rico Rodríguez,3919175595,sarica.a.c_atotonilco@hotmail.com,,,47750,Atotonilco el Alto
JALISCO,A,SAR881021C74,"Servicios Asistenciales Regina, A.C.","Andalucía Núm 2250, Col. Guadalupana, C.P. 44220, Guadalajara, Jalisco",Manuel Corona Castillo,3336230430,,,,44220,Guadalajara
JALISCO,A,SBF130705934,"Sembrando Bienestar para el Futuro, A.C.","Carretera Federal Etzatlan Magdalena Km 4, Col. Etzatlan, C.P. 46500, Etzatlán, Jalisco",Hermilia Villanueva Quintero,1386753522,sembrandobienestar.2013@gmail.com,,,46500,Etzatlán
JALISCO,M,SBF130705934,"Sembrando Bienestar para el Futuro, A.C.","Carretera Federal Etzatlan Magdalena Km 4, Col. Etzatlan, C.P. 46500, Etzatlán, Jalisco",Hermilia Villanueva Quintero,1386753522,sembrandobienestar.2013@gmail.com,,,46500,Etzatlán
JALISCO,A,SDH131010GP0,"Salud Digestiva y Hepática Fundación Rene Male, A.C.","Tarascos Núm 3469 - 402, Col. Monraz, C.P. 44670, Acatic, Jalisco",René Male Velázquez,3338131751,monirahalabe@yahoo.com.mx,,,44670,Acatic
JALISCO,M,SDH131010GP0,"Salud Digestiva y Hepática Fundación Rene Male, A.C.","Tarascos Núm 3469 - 402, Col. Monraz, C.P. 44670, Acatic, Jalisco",René Male Velázquez,3338131751,monirahalabe@yahoo.com.mx,,,44670,Acatic
JALISCO,A,SEN910221240,"Salud de los Enfermos, A.C.","Juan Cano Núm 926, Col. Sector Hidalgo Zona Centro, C.P. 44100, Guadalajara, Jalisco",Guillermo Manuel Gutiérrez Romo,3336131545,,,,44100,Guadalajara
JALISCO,A,SFD080421QG3,"El Sendero Fuente de Amor y Servicio, A.C.","Av. Avila Camacho Núm 1472-C, Col. Mexquitan Country, C.P. 44260, Guadalajara, Jalisco",Julia Strouse Sánchez,,,,,44260,Guadalajara
JALISCO,A,SML020218FI3,"Santa María de la Luz, A.C.","Fray Manuel de Navarrete Núm 3336, Col. La Aurora, C.P. 44790, Guadalajara, Jalisco",Brigido Rodríguez Jiménez,3336531593,samalu04@prodigy.net.mx,,,44790,Guadalajara
JALISCO,A,SOF1402174NA,"Sofadis, A.C.","Monte Bello Núm 1447, Col. Postes Cuates, C.P. 44350, Guadalajara, Jalisco",Horacio Chávez Cárdenas,,,,,44350,Guadalajara
JALISCO,M,SOF1402174NA,"Sofadis, A.C.","Monte Bello Núm 1447, Col. Postes Cuates, C.P. 44350, Guadalajara, Jalisco",Horacio Chávez Cárdenas,,,,,44350,Guadalajara
JALISCO,B,SPE080716MR6,"Solo para Peques, S.C.","Calle Pelicano Núm 2164, Col. Del Fresno, C.P. 44900, Guadalajara, Jalisco",María del Rosario Robles Salazar,,,,,44900,Guadalajara
JALISCO,A,SRI110906LN8,"Salud Renal Integral Camilo de Lellis, Sari, A.C.","Av.Niños Héroes Núm 1633 - 104, Col. Moderna, C.P. 44190, Guadalajara, Jalisco",J. Refugio Martin Romo,,,,,44190,Guadalajara
JALISCO,M,SRI110906LN8,"Salud Renal Integral Camilo de Lellis, Sari, A.C.","Av.Niños Héroes Núm 1633 - 104, Col. Moderna, C.P. 44190, Guadalajara, Jalisco",J. Refugio Martin Romo,,,,,44190,Guadalajara
JALISCO,B,TAC030716655,"Traviesos en Acción, S.C.","Hidalgo Núm 150, Col. San José del Castillo, C.P. 45685, Guadalajara, Jalisco",Paul René Calderón Meza,3315961922,belastinglg@hotmail.com,,,45685,Guadalajara
JALISCO,A,TAP120518SR6,"Talleres Ana Pau, A.C.","Buenos Aires Núm 3008, Col. Lomas de Providencia, C.P. 44630, Guadalajara, Jalisco",Carlos Miguel Soto Vega,3336418326,info@prelab.mx,,,44630,Guadalajara
JALISCO,A,TIE070509AN9,"Tierralegre, A.C.","María Asunción González Núm 49-A, Col. La Manzanilla, C.P. 48898, La Huerta, Jalisco",Davison Daryl Collins,3153515305,davison.collins@gmail.com,,,48898,La Huerta
JALISCO,M,TIE070509AN9,"Tierralegre, A.C.","María Asunción González Núm 49-A, Col. La Manzanilla, C.P. 48898, La Huerta, Jalisco",Davison Daryl Collins,3153515305,davison.collins@gmail.com,,,48898,La Huerta
JALISCO,A,TNG890906R45,"Tiempo Nuevo de Guadalajara, A.C.","Duque de Rivas Núm 25-G, Col. Arcos, C.P. 44100, Guadalajara, Jalisco",Atala Ruiz Manzur,01 3 6164283,,,,44100,Guadalajara
JALISCO,M,TSG140403280,"Tercera Sonrisa Guadalajara, A.C.","Calle Juan Pablo II, Núm. 1916, Col. Col. Talpita, CP 44719, Guadalajara, Jalisco",Eduardo Olvera Gutiérrez,,,,,,Guadalajara
JALISCO,A,TSG140403280,"Tercera Sonrisa Guadalajara, A.C.","Calle Juan Pablo II, Núm. 1916, Col. Col. Talpita, CP 44719, Guadalajara, Jalisco",Eduardo Olvera Gutiérrez,,,,,,Guadalajara
JALISCO,A,UDE930427B57,"Mi Último Deseo, A.C.","Liceo Núm 779, Col. Centro Barranquitas, C.P. 44200, Guadalajara, Jalisco",Tomás Fernando López Jiménez,336140426,,,,44200,Guadalajara
JALISCO,A,UDI1407042Z0,"Unidos Para el Desarrollo Internacional Visual de América, A.C.","Vicente Guerrero Pte. Núm 79-A, Col. Centro, C.P. 45800, Jocotepec, Jalisco",María Patricia Hernández Muñoz,3339713732,patrushka16@live.com.mx,,,45800,Jocotepec
JALISCO,A,UFC060511LT5,"Unión Femenil CNPR del Estado de Jalisco, A.C.","Justo Sierra Núm 2629, Col. Ladrón de Guevara, C.P. 44600, Guadalajara, Jalisco",Ana Victoria Llamas Iñiguez,,,,,44600,Guadalajara
JALISCO,M,UFC060511LT5,"Unión Femenil CNPR del Estado de Jalisco, A.C.","Justo Sierra Núm 2629, Col. Ladrón de Guevara, C.P. 44600, Guadalajara, Jalisco",Ana Victoria Llamas Iñiguez,,,,,44600,Guadalajara
JALISCO,M,UGU980314L76,"Unidos de Guadalajara, A.C.","Manuel Acuña Núm 2480, Col. Rojas Ladron de Guevara, C.P. 44650, Guadalajara, Jalisco",Ana Laura González Aguilar,826-93-87,,,,44650,Guadalajara
JALISCO,A,UGU980314L76,"Unidos de Guadalajara, A.C.","Manuel Acuña Núm 2480, Col. Rojas Ladron de Guevara, C.P. 44650, Guadalajara, Jalisco",Ana Laura González Aguilar,826-93-87,,,,44650,Guadalajara
JALISCO,A,ULD141009R20,"Unión de Limitaciones Diferentes de Tlajomulco de Zuñiga, A. C.","Potrero del Llano Núm 1787, Col. Fracc. 18 de Marzo, C.P. 44960, Guadalajara, Jalisco",Miguel Ángel Padilla Robles,3314044846,uniondelimitaciones@outlook.com,,,44960,Guadalajara
JALISCO,M,ULD141009R20,"Unión de Limitaciones Diferentes de Tlajomulco de Zuñiga, A. C.","Potrero del Llano Núm 1787, Col. Fracc. 18 de Marzo, C.P. 44960, Guadalajara, Jalisco",Miguel Ángel Padilla Robles,3314044846,uniondelimitaciones@outlook.com,,,44960,Guadalajara
JALISCO,A,UNC140526JH8,"Un Nuevo Camino para Vivir y Servir, A.C.","Antiguo Carretera a Chápala Núm 6352, Col. Las Pintas de Abajo, C.P. 45619, Tlaquepaque, Jalisco",Alfredo Jiménez Orozco,3315917614,alka-1nuevocamino@hotmail.com,,,45619,Tlaquepaque
JALISCO,M,UNC140526JH8,"Un Nuevo Camino para Vivir y Servir, A.C.","Antiguo Carretera a Chápala Núm 6352, Col. Las Pintas de Abajo, C.P. 45619, Tlaquepaque, Jalisco",Alfredo Jiménez Orozco,3315917614,alka-1nuevocamino@hotmail.com,,,45619,Tlaquepaque
JALISCO,M,USD0410276Y7,"Una Sonrisa al Dolor, A.C.","Victoria Núm 1531, Col. Providencia, C.P. 44630, Guadalajara, Jalisco",Ana Guilaisne Bernard Medina,36427963,bernard@cencar.udg.mx,,,44630,Guadalajara
JALISCO,A,USD0410276Y7,"Una Sonrisa al Dolor, A.C.","Victoria Núm 1531, Col. Providencia, C.P. 44630, Guadalajara, Jalisco",Ana Guilaisne Bernard Medina,36427963,bernard@cencar.udg.mx,,,44630,Guadalajara
JALISCO,A,UXL091028TIA,"UXLN, A.C.","Inglaterra Núm 2702, Col. La Arcos Sur, C.P. 44150, Guadalajara, Jalisco",Jorge Arturo Avila Cervantes,1333310918221,contacto@unionporlosninos.org,,,44150,Guadalajara
JALISCO,M,VGU1408197C3,"Verónica Gutiérrez, A.C.","Francisco I. Madero Núm 93, C.P. 47600, Tepatitlán de Morelos, Jalisco",Verónica Gutiérrez Gutiérrez,,,,,47600,Tepatitlán de Morelos
JALISCO,A,VGU1408197C3,"Verónica Gutiérrez, A.C.","Francisco I. Madero Núm 93, C.P. 47600, Tepatitlán de Morelos, Jalisco",Verónica Gutiérrez Gutiérrez,,,,,47600,Tepatitlán de Morelos
JALISCO,A,VIN931206A38,"Villa Infantil Guadalupe y San José, A.C.","Juan Manuel Núm 145, Col. Centro Barranquitas, C.P. 44280, Guadalajara, Jalisco",María Calderón Gaytán,13877632511,oficina_slo@hotmail.com,,,44280,Guadalajara
JALISCO,A,VUG140624QNA,"Voluntariado de la Unión Ganadera Regional de Jalisco al Servicio de Los Ganaderos, A.C.","Huascato Núm 915, Col. Álamo, C.P. 45560, Tlaquepaque, Jalisco",Rosalinda Pérez Ceballos,3338370770,voluntariado_ugrj@hotmail.com,,,45560,Tlaquepaque
JALISCO,L,VVV100416PX4,"Víctimas de Violencia Vial, A.C.","Av. México, Núm. 3370, L 8 y L 9,, Col. Rinconada De Santa Rita, C.P. 44690, Guadalajara, Jalisco",Alma Araceli Chávez Guth,,,,,44690,Guadalajara
JALISCO,A,AAA080527HB7,"Asilo de Ancianos Asunción de María, A.C.","Santa Lucía Núm 50, Col. Nueva Santa María, C.P. 45530, Tlaquepaque, Jalisco",Felipe de Jesús Vizcarra Vallecillo,,,,,45530,Tlaquepaque
JALISCO,M,AAA080527HB7,"Asilo de Ancianos Asunción de María, A.C.","Santa Lucía Núm 50, Col. Nueva Santa María, C.P. 45530, Tlaquepaque, Jalisco",Felipe de Jesús Vizcarra Vallecillo,,,,,45530,Tlaquepaque
JALISCO,B,ACU710617MK9,"Antonio Curiel, A.C.","Ramón Corona Núm 70, Col. Centro, C.P. 47900, Jamay, Jalisco",Raquel Barbosa Valdez,13929240149,acoss5508@prodigy.net.mx,,,47900,Jamay
JALISCO,A,ALJ7412183KA,"Asociación de Lisiados de Jalisco, A.C.","Dr. Silverio García Núm 120 - SR, Col. General Real, C.P. 44400, Guadalajara, Jalisco",Ana María Barajas Cervantes,617 38 52,,,,44400,Guadalajara
JALISCO,A,AMC7002178H4,"Ana María Casillas Cruz, A.C.","Pedro Moreno Núm 430, Col. Pozo del Monte, C.P. 47600, Tepatitlán de Morelos, Jalisco",Alessandra Amigoni Bolis.,(91278) 209-04,,,,47600,Tepatitlán de Morelos
JALISCO,A,ANS111006V34,"Asilo Nuestra Señora de la Salud, A.C.","Calle 5 de Mayo Núm 528, Col. Analco, C.P. 44450, Guadalajara, Jalisco",Juan Pablo Preciado Ramírez,3336198549,,,,44450,Guadalajara
JALISCO,A,APP130112GG8,"El Albergue del Padre Pio, A.C.","Libertad Núm 9, Col. Centro, C.P. 45680, El Salto, Jalisco",Tomás Guillerrmo González Jiménez,37320484,se_vipe@live.com.mx,,,45680,El Salto
JALISCO,M,APP130112GG8,"El Albergue del Padre Pio, A.C.","Libertad Núm 9, Col. Centro, C.P. 45680, El Salto, Jalisco",Tomás Guillerrmo González Jiménez,37320484,se_vipe@live.com.mx,,,45680,El Salto
JALISCO,A,ASC831101T27,"Agrupación Social y Cultural de la Región de Los Altos, A.C.","Luisa de la Peña Núm 501, Col. Atotonilco El  Alto, C.P. 47750, Atotonilco el Alto, Jalisco",Luis Alberto Hernández Gutiérrez,(391) 917-25-44,,,,47750,Atotonilco el Alto
JALISCO,A,ASV9107205NA,"Asilo San Vicente de Atotonilco El Alto, A.C.","Jose Estrada Núm 154, C.P. 47750, Atotonilco el Alto, Jalisco",Imelda Pérez Ruíz,(391) 917-1469,,,,47750,Atotonilco el Alto
JALISCO,M,ASV9107205NA,"Asilo San Vicente de Atotonilco El Alto, A.C.","Jose Estrada Núm 154, C.P. 47750, Atotonilco el Alto, Jalisco",Imelda Pérez Ruíz,(391) 917-1469,,,,47750,Atotonilco el Alto
JALISCO,A,BAA081107DA3,"Banco de Alimentos de Atotonilco, A.C.","Fernando de Alba Núm 395-B, Col. Los Naranjos, C.P. 47750, Atotonilco el Alto, Jalisco",Cristina de Alba Valle,3919175665,badaatotodirecc@hotmail.com,,,47750,Atotonilco el Alto
JALISCO,A,BAJ081125GY6,"Banco de Alimentos de Juanacatlan, A.C.","Camino al Seminario Núm 83, Col. San Antonio, C.P. 45880, Juanacatlán, Jalisco",Rosalba Bedoy Alvarez,33-3732-4174,bancodealimentosdejuanacatlan@hotmail.com,,,45880,Juanacatlán
JALISCO,A,BAZ091005GZ7,"Banco de Alimentos de Zapotlanejo, A.C.","Calle de Moda Núm 6, Col. Zapotlanejo Brenda, C.P. 45430, Zapotlanejo, Jalisco",Julián Becerra Torres,01-373-734-94-28,bancodealimentosdezapotlanejo@hotmail.com,,,45430,Zapotlanejo
JALISCO,A,BDA070510AL4,"Banco Diocesano de Alimentos de los Altos, A.C.","Hidalgo Núm 347, Col. Centro, C.P. 47600, Tepatitlán de Morelos, Jalisco",Guillermo Hernández González,3787825552,ghg100x1@hotmail.com,,,47600,Tepatitlán de Morelos
JALISCO,A,BDA9205064S1,"Banco Diocesano de Alimentos Guadalajara, A.C.","Pichón Núm 1147, Col. Morelos, C.P. 44910, Guadalajara, Jalisco",Ramón Campos Espinoza,3338106595,bdag@megared.net.mx,,,44910,Guadalajara
JALISCO,A,BDE0704034B1,"Bendito Despertar, A.C.","Carr. Antigua a Chapala Núm 6225, Col. Las Pintas de Abajo, C.P. 45619, Tlaquepaque, Jalisco",José Joel Puentes Sauceda,(33) 3606 4278,,,,45619,Tlaquepaque
JALISCO,M,BDG070309FFA,"Bred Diocesano de Guadalajara, A.C.","4 Núm 2386, Col. Zona Industrial, C.P. 44940, Guadalajara, Jalisco",Julia Verónica Alcalá Moreno,,,,,44940,Guadalajara
JALISCO,A,BDG070309FFA,"Bred Diocesano de Guadalajara, A.C.","4 Núm 2386, Col. Zona Industrial, C.P. 44940, Guadalajara, Jalisco",Julia Verónica Alcalá Moreno,,,,,44940,Guadalajara
JALISCO,B,CCA730428495,"Colegio Chapala, A.C.","Flavio Romero de Velasco Núm 421, Col. Centro, C.P. 45900, Chapala, Jalisco",Elisa Estrada Carrillo,01-376-765-5846,acoss5508@prodigy.net.mx,,,45900,Chapala
